515370.0	1.0099999904632568	5.0	5.276317596435547	5.769402503967285	0.699999988079071	1.0	
515375.0	1.0099999904632568	5.0	5.374539852142334	5.818495750427246	0.699999988079071	1.0	
515380.0	1.0099999904632568	5.0	5.419379711151123	5.813106536865234	0.699999988079071	1.0	
515385.0	1.031999945640564	5.0	5.4408159255981445	5.800746440887451	0.699999988079071	1.0	
515390.0	1.031999945640564	5.0	5.456203460693359	5.820750713348389	0.699999988079071	1.0	
515395.0	1.031999945640564	5.0	5.3995041847229	5.843908786773682	0.699999988079071	1.0	
515400.0	1.031999945640564	5.0	5.31553316116333	5.8592095375061035	0.699999988079071	1.0	
515405.0	1.0700000524520874	5.0	5.238722324371338	5.845434665679932	0.699999988079071	1.0	
515410.0	1.0700000524520874	5.0	5.1555962562561035	5.79999303817749	0.699999988079071	1.0	
515415.0	1.0700000524520874	5.0	4.9855732917785645	5.781915187835693	0.699999988079071	1.0	
515420.0	1.0700000524520874	5.0	4.849292278289795	5.774989604949951	0.699999988079071	1.0	
515425.0	1.1030000448226929	5.0	4.832433223724365	5.775812149047852	0.699999988079071	1.0	
515430.0	1.1030000448226929	5.0	4.903017997741699	5.790353298187256	0.699999988079071	1.0	
515435.0	1.1030000448226929	5.0	5.028660297393799	5.813631057739258	0.699999988079071	1.0	
515440.0	1.1030000448226929	5.0	5.122330188751221	5.835476875305176	0.699999988079071	1.0	
515445.0	1.1239999532699585	5.0	5.174923896789551	5.844235420227051	0.699999988079071	1.0	
515450.0	1.1239999532699585	5.0	5.187193393707275	5.863455772399902	0.699999988079071	1.0	
515455.0	1.1239999532699585	5.0	5.171109199523926	5.889558792114258	0.699999988079071	1.0	
515460.0	1.1239999532699585	5.0	5.15579891204834	5.900391578674316	0.699999988079071	1.0	
515465.0	0.734000027179718	5.0	5.146638870239258	5.888925552368164	0.699999988079071	1.0	
515470.0	0.734000027179718	5.0	5.154623985290527	5.861392498016357	0.699999988079071	1.0	
